chr5	64343444	64344044	0	21	0	0	1	19
chr5	64344044	64345444	59	115	14	9	12	142
chr5	64345444	64345844	54	26	4	2	44	19
chr5	64345844	64346444	144	16	0	2	9	65
chr5	64346444	64346844	48	0	1	3	3	57
chr5	64353844	64355244	174	101	6	3	13	172
chr5	64355244	64356244	115	20	48	5	10	150
chr5	64356244	64356644	1	0	2	0	3	41
chr5	64356644	64359044	495	279	18	16	34	391
chr5	64359044	64359244	82	34	4	3	3	34
chr5	64361844	64362444	220	203	5	16	14	277
chr5	64362444	64363244	449	809	110	25	62	589
chr5	64364244	64366244	539	615	20	18	86	636
chr5	64371844	64372044	153	314	14	103	44	256
chr5	64399444	64400244	458	295	83	19	95	405
chr5	64400244	64401244	539	767	21	39	139	514
chr5	64401244	64401644	137	89	9	1	14	160
chr5	64486444	64486644	91	61	3	5	4	112
chr5	64947444	64947644	0	0	0	1	0	28
chr5	65022644	65022844	0	0	0	0	0	0
chr5	65022844	65023644	40	1	81	116	11	16
chr5	65030444	65030644	0	0	0	0	0	0
chr5	65116244	65116644	20	22	1	1	7	48
chr5	65117444	65118044	88	40	2	1	8	24
chr5	65118044	65118444	1	85	82	3	78	25
chr5	65118444	65118844	0	30	0	0	2	0
chr5	65119044	65121844	229	228	116	188	237	169
chr5	65121844	65122444	79	51	69	131	64	55
chr5	65122444	65122844	1	41	122	43	5	48
chr5	65265844	65267044	152	97	43	238	262	139
chr5	65305844	65306244	50	20	1	4	178	28
chr5	65308244	65308644	138	123	4	15	195	80
chr5	65912844	65913444	0	0	0	0	0	0
chr5	65913444	65914444	0	0	0	0	0	0
chr5	65914444	65915244	0	0	0	0	0	0
chr5	66462244	66462444	28	38	2	267	123	30
chr5	66462444	66462644	0	2	68	2	3	34
chr5	66488644	66489644	0	0	0	0	0	0
chr5	66489644	66490044	0	0	0	0	0	0
chr5	66497644	66498444	1	0	0	3	1	1
chr5	66498444	66500044	0	0	0	0	0	0
chr5	66500044	66500844	0	0	0	0	0	0
chr5	66501444	66501644	0	0	0	0	0	0
chr5	66501644	66502844	0	0	0	0	0	0
chr5	66502844	66503644	0	0	0	0	0	0
chr5	66511444	66511644	1	0	1	0	1	13
chr5	66511644	66512244	0	0	0	0	0	0
chr5	66512244	66512444	0	0	0	0	0	0
chr5	66711444	66712044	0	0	0	0	0	0
chr5	67103244	67103444	0	0	0	0	0	0
chr5	67338044	67338244	0	0	0	0	0	0
chr5	67338244	67338644	0	0	0	0	0	0
chr5	67365844	67366044	1	1	2	0	2	0
chr5	67366044	67366444	0	1	0	0	2	0
chr5	67433244	67433844	0	0	0	0	0	5
chr5	67433844	67434244	0	0	0	0	0	0
chr5	67434244	67436444	0	0	0	0	0	0
chr5	67436444	67437844	0	0	0	0	0	0
chr5	67437844	67438444	0	0	0	0	0	0
chr5	67443444	67443844	0	0	0	0	0	0
chr5	67443844	67444644	0	0	0	0	0	0
chr5	67444644	67445644	0	0	0	0	0	0
chr5	67536044	67536644	46	88	0	5	7	26
chr5	67561844	67562444	61	86	5	1	8	47
chr5	67562444	67563644	146	78	41	106	187	164
chr5	67563644	67564044	92	36	0	0	4	1
chr5	67564044	67565044	130	215	7	9	115	136
chr5	67565644	67566244	2	53	0	0	1	12
chr5	67569444	67569644	1	44	2	2	2	42
chr5	67569644	67571444	129	118	335	126	75	198
chr5	67571444	67572444	208	147	6	10	75	139
chr5	67580644	67581044	41	1	31	4	9	71
chr5	67581044	67581644	87	41	1	3	9	62
chr5	67581644	67582644	32	37	116	2	8	59
chr5	67582644	67583844	157	95	8	4	102	127
chr5	67588044	67588644	81	224	39	9	20	199
chr5	67588644	67588844	0	43	0	49	4	9
chr5	67599044	67599244	32	57	5	6	89	38
chr5	67611244	67612044	0	0	0	0	0	0
chr5	67640044	67640844	0	0	0	0	0	0
chr5	67664844	67665044	0	0	0	0	0	0
chr5	67665044	67665444	0	0	0	0	0	0
chr5	67665644	67666044	0	0	0	0	0	0
chr5	67666044	67666444	0	0	0	0	0	0
chr5	67674244	67674444	0	0	0	0	0	0
chr5	67702444	67703244	0	0	0	0	0	0
chr5	67729044	67729244	0	0	0	0	0	0
chr5	67729244	67730844	25	2	59	82	72	9
chr5	67730844	67732044	1	0	0	43	1	1
chr5	67741444	67743444	0	0	0	0	0	0
chr5	68006644	68008044	0	0	0	0	0	0
chr5	68507844	68508044	0	0	22	1	0	0
chr5	68628844	68629044	147	55	113	202	137	35
chr5	68652044	68652444	52	4	5	1	41	78
chr5	68663444	68663844	315	40	97	326	123	108
chr5	68670044	68670244	0	0	0	0	0	0
chr5	68671444	68672044	49	52	4	3	93	57
chr5	68672044	68672444	48	91	6	0	11	39
chr5	68725044	68725444	0	2	0	2	0	24
chr5	68727244	68727844	0	0	0	0	0	0
chr5	68727844	68728844	0	0	2	1	0	0
chr5	68728844	68729244	0	0	0	0	3	0
chr5	68729444	68729644	0	0	0	1	0	0
chr5	68762444	68762844	0	0	0	0	0	0
chr5	68762844	68763444	0	0	0	0	0	9
chr5	68763444	68763844	0	0	0	0	0	0
chr5	68763844	68764044	0	0	0	0	0	0
chr5	68764044	68764244	0	1	1	0	1	1
chr5	68764244	68765244	0	1	0	0	0	0
chr5	68765244	68765444	0	0	0	0	0	0
chr5	68897644	68898444	302	295	213	151	389	286
chr5	69342044	69342244	3	3	1	10	44	7
chr5	69752844	69753044	171	206	91	37	141	180
chr5	69759844	69760044	0	0	0	0	0	0
chr5	69760044	69760244	0	0	0	0	0	0
chr5	69851244	69851644	11	11	0	0	0	7
chr5	70884644	70886444	142	113	66	113	137	138
chr5	71202244	71203244	0	15	0	0	2	7
chr5	71528444	71528844	1	56	0	3	148	41
chr5	71530244	71531244	179	288	219	65	157	243
chr5	71586644	71587244	125	50	103	97	19	47
chr5	71587444	71587644	0	45	52	2	9	0
chr5	71588044	71589244	154	246	243	267	148	195
chr5	71589244	71591044	87	252	219	23	204	188
chr5	71591044	71591844	119	15	101	7	192	142
chr5	71591844	71592444	40	90	183	7	20	65
chr5	71592444	71593444	264	126	82	17	201	83
chr5	71593444	71593644	91	9	2	5	142	30
chr5	71594644	71595044	36	75	16	55	91	25
chr5	71595044	71595244	1	126	56	4	11	9
chr5	71595444	71597044	254	332	583	120	737	408
chr5	71597044	71598244	272	191	247	198	513	250
chr5	71598244	71599244	23	147	284	273	240	155
chr5	71599444	71599844	2	79	28	2	2	0
chr5	71599844	71600044	40	38	26	2	4	0
chr5	71600844	71602444	204	122	201	96	256	266
chr5	71602644	71603244	70	61	248	216	281	131
chr5	71604444	71604844	371	405	370	197	385	352
chr5	71604844	71605044	22	146	47	110	355	100
chr5	71644644	71645044	81	21	6	0	6	31
chr5	71645044	71645644	104	193	76	10	151	150
chr5	71645644	71646244	121	129	192	323	95	93
chr5	71664244	71664644	1	58	51	5	18	63
chr5	71665444	71666244	160	144	429	166	260	168
chr5	71676444	71677244	0	0	0	0	0	23
chr5	71735244	71735644	0	0	0	0	0	0
chr5	71736244	71736644	0	0	0	0	0	0
chr5	71736644	71737644	0	0	0	0	0	0
chr5	71747644	71748644	0	0	0	0	0	0
chr5	71754244	71754844	0	0	0	0	0	0
chr5	71754844	71755044	0	0	0	0	0	0
chr5	71755044	71756044	0	0	0	0	0	0
chr5	71760444	71760844	0	0	0	3	0	1
chr5	71760844	71761244	0	0	0	0	0	0
chr5	71761644	71764244	0	0	0	0	0	0
chr5	71764244	71765044	0	0	0	0	0	0
chr5	71767244	71771244	0	0	0	0	0	0
chr5	71771644	71773644	0	0	0	0	0	0
chr5	71803044	71803644	0	0	0	0	0	0
chr5	71803644	71804044	0	0	0	0	0	0
chr5	71804044	71804244	0	0	0	0	0	0
chr5	71804644	71805044	0	0	0	0	0	0
chr5	71813844	71814444	0	0	0	0	0	0
chr5	71894244	71894844	0	0	0	1	0	10
chr5	72682644	72683044	0	0	0	0	0	1
chr5	72683044	72683444	0	0	0	0	0	0
chr5	72683444	72683644	0	0	0	0	0	0
chr5	72683644	72683844	0	0	0	0	0	0
chr5	72683844	72684244	0	0	0	0	0	0
chr5	72949644	72951044	0	17	0	0	1	0
chr5	72959044	72960844	0	0	0	3	0	0
chr5	72962644	72963644	0	0	0	0	0	0
chr5	72963644	72964644	1	1	35	2	0	0
chr5	72964644	72965044	0	0	0	0	0	0
chr5	72969644	72971044	0	0	0	0	0	0
chr5	72988244	72990844	0	0	0	0	0	0
chr5	73491844	73492444	0	0	0	0	0	0
chr5	73497644	73498244	0	0	0	0	0	0
chr5	73611844	73612244	0	0	0	0	0	0
chr5	73760844	73761044	0	0	0	0	0	0
chr5	73761444	73761844	0	0	0	0	0	0
chr5	73785444	73785844	0	0	0	0	0	0
chr5	73786044	73786444	0	0	0	0	0	0
chr5	73786444	73787644	0	0	0	0	0	0
chr5	73787644	73788444	0	0	0	0	0	0
chr5	73872244	73872644	0	0	0	0	0	0
chr5	73872844	73873444	0	0	0	0	0	0
chr5	73873444	73873644	0	0	0	0	0	0
chr5	73873844	73874044	0	0	0	0	0	0
chr5	73874044	73874444	0	0	0	0	0	0
chr5	73874644	73875244	0	0	0	0	0	0
chr5	73875244	73875644	3	0	0	0	0	0
chr5	73926644	73927044	0	0	0	0	0	0
chr5	73927044	73929244	0	24	1	2	1	13
chr5	73929244	73929644	0	0	0	1	1	9
chr5	73934244	73934844	0	0	0	0	0	0
chr5	73981844	73982244	3	32	4	74	3	3
chr5	74147444	74147644	0	0	0	0	0	0
chr5	74147644	74148244	0	2	3	3	84	44
chr5	74662444	74662844	18	78	97	91	50	28
chr5	74662844	74663444	86	144	360	168	34	61
chr5	74663444	74663644	2	180	82	61	171	71
chr5	74756244	74756844	2	59	74	3	90	28
chr5	74756844	74757244	25	27	58	7	6	49
chr5	74811844	74812244	0	0	0	0	4	10
chr5	74817644	74818244	49	65	2	44	12	20
chr5	74818244	74818444	0	1	0	0	87	23
chr5	74819244	74820844	50	67	116	75	100	120
chr5	74820844	74822444	133	68	27	9	95	111
chr5	74822444	74822844	0	0	0	0	0	0
chr5	74861244	74861644	0	0	0	0	1	0
chr5	74861644	74864444	142	165	192	126	335	130
chr5	74864444	74864644	0	0	0	0	0	0
chr5	74867244	74868044	1	31	4	182	47	18
chr5	74870044	74870444	0	0	33	1	1	5
chr5	74870444	74871844	12	27	14	0	4	0
chr5	74871844	74872244	0	0	0	0	0	0
chr5	74956044	74956844	0	0	0	0	0	0
chr5	74956844	74957244	0	0	0	0	0	0
chr5	74964444	74965844	75	77	175	10	97	145
chr5	75141844	75142244	0	0	0	0	0	0
chr5	75142244	75143444	0	0	0	0	0	0
chr5	75143444	75143644	0	0	0	0	0	0
chr5	75143644	75144244	0	0	0	0	0	0
chr5	75144244	75144644	0	0	0	0	0	0
chr5	75259444	75260044	0	0	0	0	0	0
chr5	75260044	75260444	0	0	0	0	0	0
chr5	75260444	75261244	0	0	0	0	0	0
chr5	75288444	75289244	0	0	0	0	0	0
chr5	75289244	75289444	0	0	0	0	0	0
chr5	75289444	75289844	0	0	0	0	0	0
chr5	75303644	75304444	0	0	0	0	0	0
chr5	75395244	75395844	0	0	0	0	0	0
chr5	75395844	75396044	0	0	0	0	0	0
chr5	75471044	75472444	0	0	0	0	0	0
chr5	75472444	75472644	0	0	0	0	0	0
chr5	75476444	75478044	0	0	0	0	0	0
chr5	75647044	75647244	0	0	0	0	0	0
chr5	75647244	75647444	0	0	0	0	0	0
chr5	75647444	75648044	0	0	0	2	0	0
chr5	75697644	75698244	0	0	0	0	0	0
chr5	75700244	75703044	0	20	0	0	0	0
chr5	75817244	75817644	0	0	0	0	0	0
chr5	75817644	75818044	0	0	0	0	0	0
chr5	75839244	75839644	0	0	0	0	0	0
chr5	75839644	75840244	0	0	0	0	0	0
chr5	75841844	75842244	0	1	1	1	0	0
chr5	75842244	75844444	0	0	0	0	0	0
chr5	75844444	75844644	0	0	0	0	0	0
chr5	75852244	75853244	0	0	0	0	0	0
chr5	75877444	75877844	0	0	0	0	0	0
chr5	75877844	75878844	0	0	0	0	0	0
chr5	75878844	75879244	0	0	0	0	0	0
chr5	75885844	75886444	0	0	0	0	0	0
chr5	75922444	75922644	0	0	0	0	0	0
chr5	75987244	75988044	0	0	0	0	0	0
chr5	76007044	76008044	5	6	5	4	1	0
chr5	76016644	76017044	0	0	0	0	0	1
chr5	76028244	76028844	0	2	1	1	103	1
chr5	76032644	76034244	5	35	4	138	5	6
chr5	76034244	76035644	0	0	1	19	0	0
chr5	76361644	76362044	17	47	110	2	74	1
chr5	77014044	77015044	218	161	238	16	81	143
chr5	77015044	77015444	65	9	31	127	3	47
chr5	77015444	77016444	106	97	135	9	104	68
chr5	77149044	77149644	0	0	0	0	0	0
chr5	77175044	77176644	0	0	0	1	1	0
chr5	77231444	77234244	0	0	0	1	0	0
chr5	77234244	77234444	0	0	0	0	0	0
chr5	77403844	77405844	19	46	43	202	89	71
chr5	77405844	77406044	21	7	60	3	3	31
chr5	77406044	77406444	20	0	0	0	1	23
chr5	77409444	77409844	331	235	36	8	324	114
chr5	77409844	77410044	1	35	2	20	7	44
chr5	77410044	77411244	3	101	1	93	63	91
chr5	77517644	77518244	0	41	3	69	89	1
chr5	77518244	77518444	0	0	0	0	0	6
chr5	77518444	77519044	50	8	0	2	3	13
chr5	77641044	77641844	41	0	0	1	0	12
chr5	77655044	77655244	22	83	79	130	305	63
chr5	77699844	77700244	0	0	0	1	0	10
chr5	77700244	77701644	1	31	59	111	81	29
chr5	77702044	77702244	32	1	2	1	61	0
chr5	77702244	77702644	81	66	3	7	90	18
chr5	77702644	77702844	15	12	0	0	2	0
chr5	77702844	77703444	15	1	40	0	1	13
chr5	77779244	77780244	385	342	397	328	509	228
chr5	77791444	77791644	142	48	55	89	73	79
chr5	77792444	77793444	112	112	39	131	227	62
chr5	77793444	77794444	228	239	177	282	36	179
chr5	77839444	77839844	1	63	0	3	5	2
chr5	77839844	77841044	77	175	42	5	25	127
chr5	77842444	77843244	69	111	206	238	25	32
chr5	77843244	77844044	88	133	234	182	106	90
chr5	77844444	77844844	0	9	0	0	2	29
chr5	77844844	77845644	19	124	154	10	133	191
chr5	77862644	77862844	3	54	47	1	0	10
chr5	77862844	77863044	0	1	46	0	0	0
chr5	77863044	77864044	28	71	117	6	47	27
chr5	77868444	77870644	84	76	81	44	58	78
chr5	77870644	77871244	71	59	0	1	3	0
chr5	77887044	77887644	41	10	0	0	1	0
chr5	77887644	77889244	65	87	51	120	25	26
chr5	77889244	77889644	17	0	0	4	4	41
chr5	77890844	77891044	0	10	21	1	3	0
chr5	77928844	77930044	83	95	31	62	80	94
chr5	77930044	77930244	0	0	0	0	0	0
chr5	77934844	77935044	0	0	29	3	2	20
chr5	77935644	77936644	0	27	43	0	3	37
chr5	77936644	77937244	149	48	34	113	86	50
chr5	77938244	77938444	0	29	46	1	4	19
chr5	77938444	77938844	21	67	12	89	8	113
chr5	77940644	77941244	76	125	137	8	271	30
chr5	77957644	77958444	0	0	0	1	0	0
chr5	77958444	77958644	0	0	0	0	0	0
chr5	78019644	78020644	0	0	0	0	2	1
chr5	78022244	78023244	1	2	1	1	2	1
chr5	78023244	78024644	0	0	0	6	0	2
chr5	78024644	78025044	0	0	0	1	1	0
chr5	78026644	78027244	0	0	0	0	0	0
chr5	78029644	78030844	0	0	0	0	0	0
chr5	78051644	78052644	0	0	0	0	0	0
chr5	78052644	78054044	1	45	0	0	4	1
chr5	78054044	78054244	0	0	0	0	0	0
chr5	78054244	78055044	0	38	3	1	3	0
chr5	78055044	78057244	35	54	1	1	7	23
chr5	78059244	78059444	0	0	0	0	0	0
chr5	78059444	78059844	62	38	0	0	3	1
chr5	78059844	78060444	2	0	0	1	0	18
chr5	78067044	78068044	39	0	1	0	1	11
chr5	78123244	78123444	1	0	43	0	1	1
chr5	78189444	78189844	0	0	0	0	0	0
chr5	78189844	78190644	0	5	0	0	1	15
chr5	78200444	78201044	56	50	3	2	2	7
chr5	78201044	78202244	43	96	4	7	17	65
chr5	78202244	78203044	24	26	11	81	172	12
chr5	78203044	78204444	45	66	86	41	4	33
chr5	78204444	78205044	128	0	2	1	6	23
chr5	78207244	78207444	3	2	7	1	5	4
chr5	78207444	78208444	3	2	3	3	28	42
chr5	78208444	78208644	0	0	0	0	0	0
chr5	78248444	78249844	45	47	74	4	6	9
chr5	78275044	78277044	5	52	6	132	95	63
chr5	78277044	78277644	2	1	66	1	3	14
chr5	78277644	78277844	0	0	0	1	1	0
chr5	78278044	78278244	44	0	0	1	1	0
chr5	78278244	78279644	44	64	104	88	66	66
chr5	78281644	78282044	261	242	335	290	259	363
chr5	78524644	78527044	82	2	24	31	144	26
chr5	78551644	78552244	1	1	60	85	97	1
chr5	78552244	78552444	0	0	61	57	4	1
chr5	78558844	78559644	77	50	103	10	75	7
chr5	78571244	78571644	0	12	91	4	3	11
chr5	78856644	78857844	0	0	0	0	0	0
chr5	78907644	78907844	96	46	128	631	188	47
chr5	78995044	78995444	0	0	0	0	0	0
chr5	78995444	78995844	0	37	0	0	1	1
chr5	79420244	79420444	0	0	33	1	0	0
chr5	79420444	79422444	0	1	61	30	3	7
chr5	79422444	79423444	0	0	0	0	43	0
chr5	79431444	79431844	6	7	90	0	2	12
chr5	79431844	79432644	29	0	58	3	90	0
chr5	79432644	79433044	0	0	0	5	0	1
chr5	79437244	79437844	1	29	0	3	105	0
chr5	79437844	79439444	3	38	60	97	157	51
chr5	79439444	79439844	0	0	4	125	6	0
chr5	79486644	79486844	0	1	1	91	2	0
chr5	79486844	79487444	0	13	2	115	45	7
chr5	79542244	79544644	48	78	192	4	6	13
chr5	79702844	79703244	25	16	30	98	12	42
chr5	79903644	79903844	0	0	0	0	0	0
chr5	79903844	79904244	0	0	0	0	0	9
chr5	79904244	79904644	0	48	1	3	6	2
chr5	79951244	79952244	223	439	511	239	481	273
chr5	79963644	79964444	126	41	81	118	23	105
chr5	80036844	80037044	0	18	0	0	0	14
chr5	80050644	80050844	0	38	0	2	43	12
chr5	80050844	80051644	75	76	32	68	41	94
chr5	80148444	80148644	3	0	56	1	2	14
chr5	80160644	80161044	0	39	0	0	2	0
chr5	80583644	80584044	0	0	0	2	3	39
chr5	80584044	80584444	1	3	1	1	0	1
chr5	80926044	80926244	40	18	1	0	1	34
chr5	80926444	80927044	0	30	1	0	1	11
chr5	80927044	80927444	0	0	1	0	2	9
chr5	80927444	80927844	3	0	0	1	0	21
chr5	80928444	80928844	79	70	4	3	6	3
chr5	80929244	80930044	156	36	43	7	80	50
chr5	81074444	81075644	0	0	0	0	0	0
chr5	81146644	81147044	22	58	219	150	309	105
chr5	81147044	81147844	276	199	161	485	149	227
chr5	81395844	81396644	19	13	0	4	77	22
chr5	81469244	81470044	47	0	0	0	0	0
chr5	81470044	81470644	0	0	0	0	1	5
chr5	81470644	81471044	0	13	0	1	0	0
chr5	81553844	81554044	2	0	56	64	2	1
chr5	81567844	81568444	127	126	158	118	62	88
chr5	81568444	81569644	554	703	786	1868	1201	491
chr5	81670644	81671244	0	0	1	0	1	8
chr5	82112644	82113444	0	0	0	0	0	0
chr5	82113644	82114444	4	0	0	3	4	0
chr5	82116044	82117044	0	0	0	0	0	0
chr5	82117044	82117444	0	0	0	0	0	0
chr5	82307444	82307844	0	0	0	0	0	10
chr5	82581844	82582444	25	0	0	0	0	0
chr5	82601844	82602044	0	0	0	0	0	0
chr5	82602244	82603044	40	33	136	6	77	5
chr5	82603044	82603644	0	20	64	5	108	37
chr5	82659844	82660444	0	0	32	1	0	1
chr5	82660444	82660644	19	0	0	1	0	0
chr5	82660644	82661444	0	0	63	48	3	1
chr5	82697244	82697444	0	0	0	0	0	0
chr5	82697444	82697844	0	0	0	1	0	9
chr5	83139844	83141444	0	1	2	0	2	26
chr5	86315444	86316044	0	0	0	0	0	0
chr5	86316044	86316244	0	0	0	0	0	0
chr5	86316244	86316444	0	0	0	0	0	0
chr5	86365644	86366444	0	0	0	0	0	0
chr5	86370244	86370844	0	0	0	0	1	0
chr5	86370844	86371244	0	0	0	0	0	0
chr5	86371244	86371844	0	0	0	0	0	0
chr5	86376444	86377044	0	0	0	0	0	0
chr5	86377044	86378044	0	0	0	0	0	0
chr5	86378044	86378244	0	0	0	0	0	0
chr5	86379644	86379844	0	0	0	0	0	0
chr5	86398844	86400444	0	0	0	0	0	0
chr5	86412244	86412444	0	0	0	0	0	0
chr5	86412444	86412644	0	0	0	0	0	0
chr5	86412644	86413244	0	0	0	0	0	0
chr5	86413244	86413644	0	0	0	0	0	0
chr5	86413644	86414044	0	0	0	0	0	0
chr5	86415444	86416244	0	0	0	0	0	0
chr5	86416244	86418444	0	1	0	1	52	0
chr5	86418444	86419244	0	0	0	0	0	0
chr5	86490444	86491844	0	0	0	0	0	0
chr5	86524844	86525044	0	0	0	2	0	0
chr5	86525044	86525844	0	0	0	0	0	0
chr5	86526244	86527044	0	0	0	0	0	0
chr5	86527044	86527644	0	0	0	0	0	0
chr5	86527644	86529444	0	0	0	0	0	0
chr5	86539244	86539444	0	0	0	0	0	0
chr5	86578044	86578644	32	40	56	3	84	33
chr5	86592244	86593244	36	1	24	2	4	20
chr5	86593244	86593844	1	33	45	50	7	37
chr5	86593844	86594044	0	0	2	73	2	14
chr5	86603644	86603844	0	0	0	0	0	0
chr5	86636044	86636644	61	105	42	3	74	38
chr5	86636844	86637044	0	26	0	0	1	0
chr5	86643444	86643844	1	37	1	6	121	1
chr5	88025844	88026244	0	0	0	0	0	0
chr5	88026244	88026644	0	0	0	0	0	0
chr5	88026644	88027444	0	0	0	0	0	0
chr5	88027444	88029444	20	0	0	0	1	0
chr5	88029444	88029644	0	0	0	0	0	0
chr5	88029644	88031644	0	0	1	43	2	1
chr5	88031644	88032044	1	1	2	1	0	0
chr5	88032244	88032444	0	0	2	2	0	0
chr5	88032444	88032844	46	0	0	1	2	0
chr5	88032844	88034844	0	0	0	0	0	0
chr5	88035244	88036644	0	0	0	0	0	0
chr5	88036844	88038844	19	0	1	3	72	0
chr5	88041444	88042444	0	0	0	0	0	0
chr5	88042444	88042844	0	0	0	0	0	0
chr5	88042844	88043244	59	82	1	9	10	13
chr5	88043444	88043844	0	0	1	0	2	0
chr5	88057444	88058044	0	0	0	0	0	0
chr5	88080644	88081844	0	0	33	92	10	1
chr5	88081844	88082444	0	0	2	91	7	0
chr5	88082444	88083444	0	18	0	0	0	0
chr5	88101244	88102444	0	0	0	0	0	0
chr5	88104244	88104844	0	13	1	0	0	0
chr5	88109244	88109644	0	0	0	0	0	0
chr5	88110844	88111244	0	0	0	0	0	0
chr5	88111244	88111444	0	0	0	0	0	0
chr5	88111444	88112244	0	0	0	0	0	0
chr5	88112244	88112644	0	0	0	0	0	0
chr5	88112644	88112844	0	0	0	0	0	0
chr5	88118444	88118844	0	0	0	0	0	19
chr5	88124244	88126844	30	23	2	134	8	0
chr5	88126844	88127644	0	0	0	0	0	0
chr5	88127644	88128444	0	0	0	0	0	0
chr5	88128444	88129044	0	0	0	0	0	0
chr5	88129044	88130644	0	0	0	0	0	0
chr5	88130644	88130844	0	0	0	0	0	0
chr5	88132044	88132244	0	0	0	0	0	0
chr5	88132244	88132644	0	0	0	0	0	0
chr5	88132644	88133444	0	0	0	0	0	0
chr5	88140644	88142444	0	1	0	0	2	0
chr5	88171244	88171644	1	1	91	2	0	0
chr5	88248644	88249444	0	0	0	0	0	0
chr5	88361444	88362444	0	0	0	0	0	0
chr5	88366444	88366844	0	0	0	0	0	0
chr5	88366844	88367244	0	0	0	0	0	0
chr5	88367844	88368044	0	0	0	0	0	0
chr5	88368044	88368644	0	0	0	0	0	0
chr5	88368644	88369244	0	0	0	0	0	0
chr5	88376044	88376244	0	0	0	0	0	0
chr5	88376244	88377644	0	0	0	0	0	0
chr5	88392644	88393444	0	0	0	0	0	0
chr5	88412844	88413044	0	0	0	0	0	0
chr5	88523644	88524244	0	0	0	0	0	0
chr5	88524444	88527244	0	0	0	0	0	0
chr5	88527244	88528044	0	0	0	0	0	0
chr5	88528044	88528244	0	0	0	0	0	0
chr5	88528244	88529644	0	0	0	0	0	0
chr5	88529644	88529844	0	0	0	0	0	0
chr5	88563444	88565044	0	0	0	0	0	0
chr5	88565044	88565644	0	0	0	0	0	0
chr5	88566244	88566644	0	0	0	0	0	0
chr5	88566644	88568644	0	0	0	0	0	0
chr5	88568644	88569444	0	0	0	0	0	0
chr5	88573844	88575044	0	0	1	0	0	0
chr5	88575044	88576644	0	0	2	1	1	2
chr5	88576644	88579244	0	0	0	0	0	0
chr5	88579644	88579844	0	0	0	0	0	0
chr5	88596044	88596244	0	0	0	0	0	0
chr5	88596244	88596844	0	0	0	0	0	0
chr5	88596844	88597044	0	0	0	0	0	0
chr5	88597844	88600044	0	0	0	0	0	0
chr5	88600044	88600244	0	0	0	0	0	0
chr5	88603644	88604644	0	0	0	0	0	0
chr5	88604644	88605444	0	0	0	0	0	0
chr5	88605444	88605644	0	0	0	0	0	0
chr5	88607844	88608844	0	0	0	0	0	0
chr5	88608844	88610644	0	12	0	0	1	0
chr5	88610644	88611044	0	0	0	0	0	0
chr5	88611044	88611244	0	0	0	0	0	0
chr5	88611244	88612044	0	0	1	0	0	0
chr5	88636844	88637644	0	0	0	0	0	0
chr5	88637644	88639244	0	0	0	0	0	0
chr5	88639244	88639444	0	0	0	0	0	0
chr5	88639444	88639644	0	0	0	0	0	0
chr5	88639644	88641444	1	1	30	0	0	0
chr5	88646044	88647444	0	0	0	0	0	0
chr5	88648844	88649444	0	0	0	0	0	0
chr5	88649444	88650244	0	0	0	0	0	0
chr5	88650244	88650644	0	0	0	0	0	0
chr5	88691844	88692244	0	0	0	0	0	0
chr5	88692244	88693044	0	0	0	0	0	0
chr5	88729444	88729844	0	0	0	0	0	0
chr5	88730044	88730844	0	0	0	0	0	0
chr5	88730844	88731244	0	0	0	0	0	0
chr5	88731644	88732844	0	0	0	0	0	0
chr5	88732844	88735844	0	0	0	0	0	0
chr5	88740244	88741844	0	0	0	0	0	0
chr5	89025644	89026044	0	0	0	0	0	0
chr5	89145844	89146444	0	0	0	0	0	0
chr5	89226044	89226244	0	0	0	0	0	0
chr5	89226244	89226644	0	0	25	0	1	0
chr5	89226644	89227244	0	0	0	0	0	0
chr5	89309644	89310844	0	0	0	0	0	0
chr5	89310844	89311044	0	0	0	0	0	0
chr5	89311044	89312044	0	0	0	0	0	0
chr5	89316044	89316444	0	0	0	0	0	0
chr5	89316444	89316644	0	0	0	0	0	0
chr5	89316644	89318044	25	0	0	52	2	15
chr5	89427044	89428244	0	0	0	0	0	0
chr5	89908444	89908644	0	0	0	0	0	0
chr5	89908644	89909644	0	1	1	3	86	2
chr5	89909644	89910044	0	0	0	0	0	0
chr5	89934844	89935244	0	0	0	0	0	0
chr5	89935444	89936244	0	0	0	0	0	0
chr5	89936244	89936844	0	0	0	0	0	7
chr5	89937644	89937844	0	0	0	0	0	0
chr5	89937844	89938044	0	0	0	0	0	0
chr5	89938244	89939244	0	0	0	1	0	18
chr5	89939444	89939844	0	0	0	0	0	0
chr5	89940044	89941444	1	49	0	1	1	14
chr5	90355644	90356044	0	0	0	0	1	31
chr5	90457844	90458244	91	66	0	3	9	3
chr5	90458244	90458644	23	0	0	0	5	3
chr5	90458644	90458844	0	12	0	0	0	0
chr5	90458844	90459244	0	12	0	0	0	5
chr5	90459244	90459444	0	0	0	0	0	0
chr5	90576244	90576844	1	18	5	157	81	51
chr5	90680044	90680444	161	243	171	205	379	367
chr5	92677844	92678244	0	0	0	0	0	0
chr5	92678244	92678844	0	0	0	0	0	0
chr5	92678844	92679044	0	0	0	0	0	0
chr5	93914444	93914644	0	0	0	0	0	0
chr5	93915044	93915244	0	0	0	0	0	0
chr5	93957844	93958244	0	0	2	0	0	25
chr5	93967244	93967644	0	0	0	1	1	25
